Start		Stop		Uncertainty		Example
µm		µm					depth
2.008643e-06	 2.015339e-06	 3.100533e-05 		8.090064e-03
2.015339e-06	 2.022056e-06	 2.765985e-05 		8.063956e-03
2.022056e-06	 2.028797e-06	 2.212059e-05 		8.094207e-03
2.028797e-06	 2.035559e-06	 2.054635e-05 		8.072611e-03
2.035559e-06	 2.042345e-06	 2.056698e-05 		8.075522e-03
2.042345e-06	 2.049152e-06	 2.084561e-05 		8.100012e-03
2.049152e-06	 2.055983e-06	 2.445525e-05 		8.042366e-03
2.055983e-06	 2.062836e-06	 2.330740e-05 		8.080166e-03
2.062836e-06	 2.069712e-06	 2.370777e-05 		8.025546e-03
2.069712e-06	 2.076611e-06	 2.185140e-05 		8.077010e-03
2.076611e-06	 2.083533e-06	 2.054326e-05 		8.020879e-03
2.083533e-06	 2.090478e-06	 2.050419e-05 		8.022283e-03
2.090478e-06	 2.097447e-06	 2.022535e-05 		8.008726e-03
2.097447e-06	 2.104438e-06	 2.016892e-05 		8.007743e-03
2.104438e-06	 2.111453e-06	 2.014179e-05 		8.031646e-03
2.111453e-06	 2.118491e-06	 2.011992e-05 		8.005280e-03
2.118491e-06	 2.125553e-06	 2.012797e-05 		8.015122e-03
2.125553e-06	 2.132638e-06	 2.003781e-05 		8.014134e-03
2.132638e-06	 2.139747e-06	 2.002595e-05 		7.997981e-03
2.139747e-06	 2.146879e-06	 2.002997e-05 		8.018067e-03
2.146879e-06	 2.154036e-06	 2.018175e-05 		8.022152e-03
2.154036e-06	 2.161216e-06	 2.014905e-05 		7.994631e-03
2.161216e-06	 2.168420e-06	 2.014701e-05 		7.993357e-03
2.168420e-06	 2.175648e-06	 2.014261e-05 		7.988812e-03
2.175648e-06	 2.182900e-06	 2.008474e-05 		8.019797e-03
2.182900e-06	 2.190176e-06	 2.034408e-05 		8.025200e-03
2.190176e-06	 2.197477e-06	 2.008869e-05 		8.001260e-03
2.197477e-06	 2.204802e-06	 2.046814e-05 		7.988363e-03
2.204802e-06	 2.212151e-06	 2.012292e-05 		7.996443e-03
2.212151e-06	 2.219525e-06	 2.008352e-05 		7.993466e-03
2.219525e-06	 2.226923e-06	 2.013557e-05 		7.996109e-03
2.226923e-06	 2.234346e-06	 2.016051e-05 		7.998967e-03
2.234346e-06	 2.241794e-06	 2.022654e-05 		8.067783e-03
2.241794e-06	 2.249267e-06	 2.019491e-05 		8.029702e-03
2.249267e-06	 2.256764e-06	 2.035609e-05 		8.033903e-03
2.256764e-06	 2.264287e-06	 2.044182e-05 		8.038337e-03
2.264287e-06	 2.271835e-06	 2.038409e-05 		7.993486e-03
2.271835e-06	 2.279407e-06	 2.042465e-05 		8.038388e-03
2.279407e-06	 2.287005e-06	 2.039034e-05 		7.996993e-03
2.287005e-06	 2.294629e-06	 2.038525e-05 		8.018971e-03
2.294629e-06	 2.302278e-06	 2.085337e-05 		8.053171e-03
2.302278e-06	 2.309952e-06	 2.065074e-05 		7.996523e-03
2.309952e-06	 2.317652e-06	 2.016928e-05 		8.014174e-03
2.317652e-06	 2.325377e-06	 2.091937e-05 		8.018188e-03
2.325377e-06	 2.333128e-06	 2.055801e-05 		8.029794e-03
2.333128e-06	 2.340906e-06	 2.080114e-05 		8.104008e-03
